filename,width,height,class,xmin,ymin,xmax,ymax
HS_H08_20190305_0630_30.94384698_114.3823786.npy,840,840,turbulence,372,776,461,832
HS_H08_20190305_0740_25.752_110.608.npy,840,840,turbulence,384,375,499,445
HS_H08_20190305_0740_25.752_110.608.npy,840,840,turbulence,658,453,837,527
HS_H08_20190305_0750_25.752_110.608.npy,840,840,turbulence,404,371,510,459
HS_H08_20190305_0750_25.752_110.608.npy,840,840,turbulence,662,446,837,531
HS_H08_20190305_0820_25.752_110.608.npy,840,840,turbulence,678,450,838,536
HS_H08_20190305_0820_25.752_110.608.npy,840,840,turbulence,455,357,563,451
HS_H08_20190306_0650_22.0064_113.376.npy,840,840,turbulence,573,234,686,316
HS_H08_20190306_0650_22.0064_113.376.npy,840,840,turbulence,215,406,469,512
HS_H08_20190306_0650_22.0064_113.376.npy,840,840,turbulence,456,22,605,136
HS_H08_20190306_0720_22.0064_113.376.npy,840,840,turbulence,584,235,698,320
HS_H08_20190306_0720_22.0064_113.376.npy,840,840,turbulence,239,404,435,512
HS_H08_20190306_0720_22.0064_113.376.npy,840,840,turbulence,504,10,659,119
HS_H08_20190306_1530_28.63878172_112.8261357.npy,840,840,severe turbulence,182,352,463,422
HS_H08_20190306_1530_28.63878172_112.8261357.npy,840,840,turbulence,92,138,243,237
HS_H08_20190306_1540_28.63878172_112.8261357.npy,840,840,turbulence,108,151,248,246
HS_H08_20190306_1540_28.63878172_112.8261357.npy,840,840,severe turbulence,173,348,429,411
HS_H08_20190306_1550_28.63878172_112.8261357.npy,840,840,turbulence,112,144,247,235
HS_H08_20190306_1550_28.63878172_112.8261357.npy,840,840,severe turbulence,200,340,483,406
HS_H08_20190306_1610_28.63878172_112.8261357.npy,840,840,severe turbulence,257,334,562,405
HS_H08_20190306_1610_28.63878172_112.8261357.npy,840,840,severe turbulence,131,140,263,227
HS_H08_20190306_1700_29.2976608_111.622.npy,840,840,turbulence,283,187,396,270
HS_H08_20190306_1700_29.2976608_111.622.npy,840,840,severe turbulence,290,368,513,434
HS_H08_20190306_1700_29.2976608_111.622.npy,840,840,turbulence,43,415,210,462
HS_H08_20190306_1710_29.2976608_111.622.npy,840,840,turbulence,280,183,414,266
HS_H08_20190306_1710_29.2976608_111.622.npy,840,840,severe turbulence,305,365,584,437
HS_H08_20190306_1710_29.2976608_111.622.npy,840,840,turbulence,38,408,208,463
HS_H08_20190306_1720_29.2976608_111.622.npy,840,840,turbulence,286,179,428,269
HS_H08_20190306_1720_29.2976608_111.622.npy,840,840,severe turbulence,289,364,733,441
HS_H08_20190306_1720_29.2976608_111.622.npy,840,840,turbulence,42,401,211,462
HS_H08_20190306_1750_29.2976608_111.622.npy,840,840,turbulence,309,176,449,261
HS_H08_20190306_1750_29.2976608_111.622.npy,840,840,severe turbulence,371,336,779,430
HS_H08_20190306_1750_29.2976608_111.622.npy,840,840,turbulence,74,391,225,448
HS_H08_20190306_1750_29.2976608_111.622.npy,840,840,turbulence,266,368,406,419
HS_H08_20190306_1750_29.2976608_111.622.npy,840,840,turbulence,93,461,238,561
HS_H08_20190306_1800_29.2976608_111.622.npy,840,840,turbulence,317,179,450,261
HS_H08_20190306_1800_29.2976608_111.622.npy,840,840,severe turbulence,454,346,697,411
HS_H08_20190306_1800_29.2976608_111.622.npy,840,840,turbulence,76,400,247,446
HS_H08_20190306_1800_29.2976608_111.622.npy,840,840,turbulence,301,368,447,420
HS_H08_20190306_1800_29.2976608_111.622.npy,840,840,turbulence,110,461,264,554
HS_H08_20190307_0630_31.651_119.028.npy,840,840,turbulence,186,428,509,520
HS_H08_20190307_0630_31.651_119.028.npy,840,840,turbulence,118,144,238,229
HS_H08_20190307_0650_31.651_119.028.npy,840,840,turbulence,260,403,583,489
HS_H08_20190307_0650_31.651_119.028.npy,840,840,turbulence,136,142,268,225
HS_H08_20190308_0130_28.55737312_106.6649961.npy,840,840,turbulence,145,397,270,440
HS_H08_20190308_0130_28.55737312_106.6649961.npy,840,840,turbulence,285,421,431,474
HS_H08_20190308_0130_28.55737312_106.6649961.npy,840,840,turbulence,436,420,634,480
HS_H08_20190308_0140_28.55737312_106.6649961.npy,840,840,turbulence,202,407,425,468
HS_H08_20190308_0140_28.55737312_106.6649961.npy,840,840,turbulence,433,417,595,474
HS_H08_20190308_2230_27.24009541_120.0876086.npy,840,840,severe turbulence,272,404,366,459
HS_H08_20190308_2230_27.24009541_120.0876086.npy,840,840,severe turbulence,541,314,724,493
HS_H08_20190308_2230_27.24009541_120.0876086.npy,840,840,severe turbulence,446,331,587,464
HS_H08_20190308_2230_27.24009541_120.0876086.npy,840,840,turbulence,180,67,378,128
HS_H08_20190308_2230_27.24009541_120.0876086.npy,840,840,turbulence,533,143,831,214
HS_H08_20190308_2230_27.24009541_120.0876086.npy,840,840,turbulence,370,456,507,552
HS_H08_20190308_2230_27.24009541_120.0876086.npy,840,840,turbulence,50,547,207,631
HS_H08_20190308_2310_27.24009541_120.0876086.npy,840,840,severe turbulence,520,354,649,471
HS_H08_20190308_2310_27.24009541_120.0876086.npy,840,840,severe turbulence,594,317,800,500
HS_H08_20190308_2310_27.24009541_120.0876086.npy,840,840,turbulence,164,47,396,134
HS_H08_20190308_2310_27.24009541_120.0876086.npy,840,840,severe turbulence,347,380,452,455
HS_H08_20190308_2310_27.24009541_120.0876086.npy,840,840,turbulence,422,449,559,547
HS_H08_20190308_2310_27.24009541_120.0876086.npy,840,840,turbulence,585,126,840,191
HS_H08_20190308_2310_27.24009541_120.0876086.npy,840,840,turbulence,54,544,234,623
HS_H08_20190308_2320_27.24009541_120.0876086.npy,840,840,severe turbulence,579,366,685,447
HS_H08_20190308_2320_27.24009541_120.0876086.npy,840,840,severe turbulence,645,326,829,521
HS_H08_20190308_2320_27.24009541_120.0876086.npy,840,840,severe turbulence,378,374,492,447
HS_H08_20190308_2320_27.24009541_120.0876086.npy,840,840,turbulence,182,72,385,132
HS_H08_20190308_2320_27.24009541_120.0876086.npy,840,840,turbulence,613,118,839,194
HS_H08_20190308_2320_27.24009541_120.0876086.npy,840,840,turbulence,460,447,613,552
HS_H08_20190308_2320_27.24009541_120.0876086.npy,840,840,turbulence,84,544,246,620
HS_H08_20190310_1240_23.93538347_113.1511918.npy,840,840,turbulence,358,372,501,468
HS_H08_20190310_1300_23.93538347_113.1511918.npy,840,840,turbulence,393,374,521,453
HS_H08_20190310_1310_23.93538347_113.1511918.npy,840,840,turbulence,401,367,526,451
HS_H08_20190310_1320_23.93538347_113.1511918.npy,840,840,turbulence,412,373,552,459
HS_H08_20190310_1330_23.93538347_113.1511918.npy,840,840,turbulence,435,370,570,448
HS_H08_20190316_2030_29.928_104.303.npy,840,840,turbulence,369,395,564,444
HS_H08_20190316_2040_29.928_104.303.npy,840,840,turbulence,392,380,594,447
HS_H08_20190316_2050_29.928_104.303.npy,840,840,turbulence,391,383,594,443
HS_H08_20190316_2110_29.928_104.303.npy,840,840,turbulence,405,374,569,441
HS_H08_20190317_0820_29.245814_112.916317.npy,840,840,severe turbulence,386,392,552,451
HS_H08_20190317_0820_29.245814_112.916317.npy,840,840,turbulence,34,426,138,464
HS_H08_20190317_0820_29.245814_112.916317.npy,840,840,turbulence,14,56,93,170
HS_H08_20190317_0820_29.245814_112.916317.npy,840,840,turbulence,251,420,386,471
HS_H08_20190317_0830_29.245814_112.916317.npy,840,840,severe turbulence,386,387,552,446
HS_H08_20190317_0830_29.245814_112.916317.npy,840,840,turbulence,40,424,172,463
HS_H08_20190317_0830_29.245814_112.916317.npy,840,840,turbulence,22,53,101,167
HS_H08_20190317_0830_29.245814_112.916317.npy,840,840,turbulence,282,420,390,469
HS_H08_20190317_0830_29.245814_112.916317.npy,840,840,turbulence,536,432,665,481
HS_H08_20190317_0830_29.245814_112.916317.npy,840,840,turbulence,552,362,685,418
HS_H08_20190317_0840_29.245814_112.916317.npy,840,840,severe turbulence,384,390,545,445
HS_H08_20190317_0840_29.245814_112.916317.npy,840,840,turbulence,48,415,181,463
HS_H08_20190317_0840_29.245814_112.916317.npy,840,840,turbulence,25,49,120,165
HS_H08_20190317_0840_29.245814_112.916317.npy,840,840,turbulence,301,420,384,465
HS_H08_20190317_0840_29.245814_112.916317.npy,840,840,turbulence,551,424,671,475
HS_H08_20190317_0840_29.245814_112.916317.npy,840,840,turbulence,546,375,681,417
HS_H08_20190317_0850_29.245814_112.916317.npy,840,840,severe turbulence,383,393,551,452
HS_H08_20190317_0850_29.245814_112.916317.npy,840,840,turbulence,46,410,198,460
HS_H08_20190317_0850_29.245814_112.916317.npy,840,840,turbulence,40,53,132,165
HS_H08_20190317_0850_29.245814_112.916317.npy,840,840,turbulence,567,372,689,422
HS_H08_20190317_0850_29.245814_112.916317.npy,840,840,turbulence,563,428,702,467
HS_H08_20190317_0900_29.245814_112.916317.npy,840,840,severe turbulence,425,393,573,452
HS_H08_20190317_0900_29.245814_112.916317.npy,840,840,turbulence,49,418,188,460
HS_H08_20190317_0900_29.245814_112.916317.npy,840,840,turbulence,47,49,141,173
HS_H08_20190317_0900_29.245814_112.916317.npy,840,840,turbulence,330,410,421,458
HS_H08_20190317_0900_29.245814_112.916317.npy,840,840,turbulence,588,377,725,462
HS_H08_20190317_0910_29.245814_112.916317.npy,840,840,severe turbulence,438,383,597,447
HS_H08_20190317_0910_29.245814_112.916317.npy,840,840,turbulence,54,419,209,463
HS_H08_20190317_0910_29.245814_112.916317.npy,840,840,turbulence,63,50,148,165
HS_H08_20190317_0910_29.245814_112.916317.npy,840,840,turbulence,600,363,760,418
HS_H08_20190317_0910_29.245814_112.916317.npy,840,840,turbulence,601,420,739,464
HS_H08_20190317_0910_29.245814_112.916317.npy,840,840,turbulence,340,399,431,454
HS_H08_20190317_0920_29.245814_112.916317.npy,840,840,severe turbulence,465,388,590,447
HS_H08_20190317_0920_29.245814_112.916317.npy,840,840,turbulence,68,413,217,453
HS_H08_20190317_0920_29.245814_112.916317.npy,840,840,turbulence,90,56,161,166
HS_H08_20190317_0920_29.245814_112.916317.npy,840,840,turbulence,327,402,457,463
HS_H08_20190317_0920_29.245814_112.916317.npy,840,840,turbulence,587,371,805,418
HS_H08_20190317_0920_29.245814_112.916317.npy,840,840,turbulence,601,426,732,469
HS_H08_20190319_0940_32.80113568_112.6149985.npy,840,840,severe turbulence,190,467,284,553
HS_H08_20190319_0940_32.80113568_112.6149985.npy,840,840,turbulence,287,408,407,474
HS_H08_20190319_0940_32.80113568_112.6149985.npy,840,840,turbulence,197,112,346,181
HS_H08_20190319_1000_32.80113568_112.6149985.npy,840,840,severe turbulence,206,450,310,543
HS_H08_20190319_1000_32.80113568_112.6149985.npy,840,840,turbulence,304,408,414,475
HS_H08_20190319_1000_32.80113568_112.6149985.npy,840,840,turbulence,214,96,385,175
HS_H08_20190319_1010_32.80113568_112.6149985.npy,840,840,severe turbulence,241,446,316,507
HS_H08_20190319_1010_32.80113568_112.6149985.npy,840,840,turbulence,215,95,394,172
HS_H08_20190319_1010_32.80113568_112.6149985.npy,840,840,turbulence,189,511,264,568
HS_H08_20190319_1010_32.80113568_112.6149985.npy,840,840,turbulence,315,400,436,446
HS_H08_20190319_1020_32.80113568_112.6149985.npy,840,840,severe turbulence,243,439,319,493
HS_H08_20190319_1020_32.80113568_112.6149985.npy,840,840,turbulence,194,499,295,556
HS_H08_20190319_1020_32.80113568_112.6149985.npy,840,840,turbulence,204,81,405,174
HS_H08_20190319_1030_32.80113568_112.6149985.npy,840,840,turbulence,237,440,338,509
HS_H08_20190319_1030_32.80113568_112.6149985.npy,840,840,turbulence,218,76,434,164
HS_H08_20190319_1030_32.80113568_112.6149985.npy,840,840,turbulence,208,508,325,580
HS_H08_20190319_1040_32.80113568_112.6149985.npy,840,840,turbulence,245,429,348,506
HS_H08_20190319_1040_32.80113568_112.6149985.npy,840,840,turbulence,281,76,420,142
HS_H08_20190324_1620_26.419_112.859.npy,840,840,turbulence,357,393,488,476
HS_H08_20190324_1620_26.419_112.859.npy,840,840,turbulence,601,470,725,550
HS_H08_20190324_1620_26.419_112.859.npy,840,840,turbulence,411,540,581,625
HS_H08_20190324_1620_26.419_112.859.npy,840,840,turbulence,656,394,838,466
HS_H08_20190324_1630_26.419_112.859.npy,840,840,turbulence,365,385,494,480
HS_H08_20190324_1630_26.419_112.859.npy,840,840,turbulence,586,473,688,568
HS_H08_20190324_1630_26.419_112.859.npy,840,840,turbulence,439,543,567,620
HS_H08_20190324_1630_26.419_112.859.npy,840,840,turbulence,627,407,839,473
HS_H08_20190324_1640_26.419_112.859.npy,840,840,turbulence,365,399,478,480
HS_H08_20190324_1640_26.419_112.859.npy,840,840,turbulence,572,497,692,564
HS_H08_20190324_1640_26.419_112.859.npy,840,840,turbulence,460,550,573,613
HS_H08_20190324_1640_26.419_112.859.npy,840,840,turbulence,625,412,838,487
HS_H08_20190324_1700_26.419_112.859.npy,840,840,turbulence,426,416,504,474
HS_H08_20190324_1700_26.419_112.859.npy,840,840,turbulence,595,491,708,559
HS_H08_20190324_1700_26.419_112.859.npy,840,840,turbulence,470,548,604,615
HS_H08_20190324_1700_26.419_112.859.npy,840,840,turbulence,632,386,840,475
HS_H08_20190324_1710_26.419_112.859.npy,840,840,turbulence,420,405,541,467
HS_H08_20190324_1710_26.419_112.859.npy,840,840,turbulence,604,495,720,553
HS_H08_20190324_1710_26.419_112.859.npy,840,840,turbulence,478,538,600,623
HS_H08_20190324_1710_26.419_112.859.npy,840,840,turbulence,648,394,840,486
HS_H08_20190325_2230_29.093_110.405.npy,840,840,severe turbulence,512,394,657,471
HS_H08_20190325_2230_29.093_110.405.npy,840,840,turbulence,256,386,458,453
HS_H08_20190325_2230_29.093_110.405.npy,840,840,turbulence,83,390,240,462
HS_H08_20190325_2300_29.093_110.405.npy,840,840,severe turbulence,570,377,705,454
HS_H08_20190325_2300_29.093_110.405.npy,840,840,turbulence,301,384,536,459
HS_H08_20190325_2300_29.093_110.405.npy,840,840,turbulence,85,386,287,459
HS_H08_20190325_2320_29.093_110.405.npy,840,840,severe turbulence,601,371,738,451
HS_H08_20190325_2320_29.093_110.405.npy,840,840,turbulence,321,377,540,463
HS_H08_20190325_2320_29.093_110.405.npy,840,840,turbulence,119,380,310,468
HS_H08_20190325_2330_29.093_110.405.npy,840,840,severe turbulence,603,367,746,456
HS_H08_20190325_2330_29.093_110.405.npy,840,840,turbulence,312,383,524,461
HS_H08_20190325_2330_29.093_110.405.npy,840,840,turbulence,112,390,305,464
HS_H08_20190326_0300_29.093_110.405.npy,840,840,turbulence,143,346,298,422
HS_H08_20190326_0300_29.093_110.405.npy,840,840,turbulence,326,366,466,463
HS_H08_20190326_0300_29.093_110.405.npy,840,840,turbulence,735,458,840,542
HS_H08_20190326_0330_29.093_110.405.npy,840,840,turbulence,347,366,472,474
HS_H08_20190326_0330_29.093_110.405.npy,840,840,turbulence,198,349,287,408
HS_H08_20190326_0330_29.093_110.405.npy,840,840,turbulence,769,442,840,551
HS_H08_20190326_0340_29.093_110.405.npy,840,840,turbulence,223,349,361,419
HS_H08_20190326_0340_29.093_110.405.npy,840,840,turbulence,378,383,525,491
HS_H08_20190326_0340_29.093_110.405.npy,840,840,turbulence,780,446,840,540
HS_H08_20190326_0350_29.093_110.405.npy,840,840,turbulence,262,346,381,419
HS_H08_20190326_0350_29.093_110.405.npy,840,840,turbulence,392,376,533,475
HS_H08_20190326_0350_29.093_110.405.npy,840,840,turbulence,782,452,840,538
HS_H08_20190326_0350_29.093_110.405.npy,840,840,turbulence,338,271,481,339
HS_H08_20190326_1330_30.24790888_109.2869734.npy,840,840,turbulence,657,245,817,303
HS_H08_20190326_1330_30.24790888_109.2869734.npy,840,840,turbulence,418,344,645,422
HS_H08_20190326_1330_30.24790888_109.2869734.npy,840,840,turbulence,461,275,630,336
HS_H08_20190326_1330_30.24790888_109.2869734.npy,840,840,turbulence,131,373,276,435
HS_H08_20190326_1330_30.24790888_109.2869734.npy,840,840,turbulence,317,380,399,436
HS_H08_20190326_1330_30.292_109.602.npy,840,840,turbulence,661,252,790,293
HS_H08_20190326_1330_30.292_109.602.npy,840,840,turbulence,368,342,592,406
HS_H08_20190326_1330_30.292_109.602.npy,840,840,turbulence,469,267,629,326
HS_H08_20190326_1330_30.292_109.602.npy,840,840,turbulence,106,382,233,432
HS_H08_20190326_1330_30.292_109.602.npy,840,840,turbulence,281,370,364,440
HS_H08_20190326_1330_30.292_109.602.npy,840,840,turbulence,334,214,457,326
HS_H08_20190326_1340_30.24790888_109.2869734.npy,840,840,turbulence,675,237,826,296
HS_H08_20190326_1340_30.24790888_109.2869734.npy,840,840,turbulence,428,328,644,406
HS_H08_20190326_1340_30.24790888_109.2869734.npy,840,840,turbulence,497,266,655,322
HS_H08_20190326_1340_30.24790888_109.2869734.npy,840,840,turbulence,146,369,312,424
HS_H08_20190326_1340_30.24790888_109.2869734.npy,840,840,turbulence,379,195,489,319
HS_H08_20190326_1340_30.24790888_109.2869734.npy,840,840,turbulence,332,370,418,436
HS_H08_20190326_1340_30.292_109.602.npy,840,840,turbulence,401,340,614,424
HS_H08_20190326_1340_30.292_109.602.npy,840,840,turbulence,378,250,627,328
HS_H08_20190326_1340_30.292_109.602.npy,840,840,turbulence,663,245,807,306
HS_H08_20190326_1340_30.292_109.602.npy,840,840,turbulence,130,376,291,439
HS_H08_20190326_1340_30.292_109.602.npy,840,840,turbulence,307,371,390,438
HS_H08_20190326_1350_30.24790888_109.2869734.npy,840,840,turbulence,711,239,831,292
HS_H08_20190326_1350_30.24790888_109.2869734.npy,840,840,turbulence,334,338,657,434
HS_H08_20190326_1350_30.24790888_109.2869734.npy,840,840,turbulence,163,365,285,427
HS_H08_20190326_1350_30.24790888_109.2869734.npy,840,840,turbulence,354,263,475,322
HS_H08_20190326_1350_30.292_109.602.npy,840,840,turbulence,679,241,818,309
HS_H08_20190326_1350_30.292_109.602.npy,840,840,turbulence,398,333,634,402
HS_H08_20190326_1350_30.292_109.602.npy,840,840,turbulence,373,243,653,319
HS_H08_20190326_1350_30.292_109.602.npy,840,840,turbulence,137,374,284,426
HS_H08_20190326_1430_30.24790888_109.2869734.npy,840,840,turbulence,512,302,752,374
HS_H08_20190326_1430_30.24790888_109.2869734.npy,840,840,turbulence,711,227,837,293
HS_H08_20190326_1430_30.24790888_109.2869734.npy,840,840,turbulence,177,363,306,426
HS_H08_20190326_1430_30.24790888_109.2869734.npy,840,840,turbulence,77,257,187,298
HS_H08_20190326_1430_30.24790888_109.2869734.npy,840,840,turbulence,14,370,166,432
HS_H08_20190326_1450_30.607_104.492.npy,840,840,turbulence,454,267,657,354
HS_H08_20190326_1450_30.607_104.492.npy,840,840,turbulence,302,381,602,477
HS_H08_20190326_1450_30.607_104.492.npy,840,840,turbulence,17,260,306,399
HS_H08_20190326_1500_30.607_104.492.npy,840,840,turbulence,318,380,644,464
HS_H08_20190326_1500_30.607_104.492.npy,840,840,turbulence,390,281,644,367
HS_H08_20190326_1500_30.607_104.492.npy,840,840,turbulence,54,244,273,323
HS_H08_20190326_1500_30.607_104.492.npy,840,840,turbulence,750,297,836,350
HS_H08_20190326_1500_30.607_104.492.npy,840,840,turbulence,139,337,301,407
HS_H08_20190326_1510_30.607_104.492.npy,840,840,turbulence,48,251,253,307
HS_H08_20190326_1510_30.607_104.492.npy,840,840,turbulence,332,368,665,474
HS_H08_20190326_1510_30.607_104.492.npy,840,840,turbulence,388,287,633,373
HS_H08_20190326_1510_30.607_104.492.npy,840,840,turbulence,736,291,840,341
HS_H08_20190326_1510_30.607_104.492.npy,840,840,turbulence,147,336,300,405
HS_H08_20190326_1530_30.607_104.492.npy,840,840,turbulence,304,387,473,467
HS_H08_20190326_1530_30.607_104.492.npy,840,840,turbulence,462,301,620,372
HS_H08_20190326_1530_30.607_104.492.npy,840,840,turbulence,599,343,736,406
HS_H08_20190326_1530_30.607_104.492.npy,840,840,turbulence,65,239,290,318
HS_H08_20190326_1530_30.607_104.492.npy,840,840,severe turbulence,228,329,378,378
HS_H08_20190326_1550_30.607_104.492.npy,840,840,turbulence,635,333,775,392
HS_H08_20190326_1550_30.607_104.492.npy,840,840,turbulence,478,300,604,360
HS_H08_20190326_1550_30.607_104.492.npy,840,840,turbulence,336,384,472,468
HS_H08_20190326_1550_30.607_104.492.npy,840,840,severe turbulence,281,317,390,371
HS_H08_20190326_1550_30.607_104.492.npy,840,840,turbulence,165,232,340,301
HS_H08_20190328_1730_26.523_106.795.npy,840,840,turbulence,317,343,436,512
HS_H08_20190328_1740_26.523_106.795.npy,840,840,turbulence,320,365,446,510
HS_H08_20190328_1750_26.523_106.795.npy,840,840,turbulence,337,354,464,502
HS_H08_20190328_1800_26.523_106.795.npy,840,840,turbulence,353,346,477,503
HS_H08_20190328_1810_26.523_106.795.npy,840,840,turbulence,374,311,488,488
HS_H08_20190328_1830_26.523_106.795.npy,840,840,turbulence,357,330,491,480
HS_H08_20190329_0600_34.445_108.75.npy,840,840,turbulence,197,290,478,412
HS_H08_20190329_0600_34.445_108.75.npy,840,840,turbulence,463,183,618,296
HS_H08_20190329_0600_34.445_108.75.npy,840,840,turbulence,718,711,840,839
HS_H08_20190329_0610_34.445_108.75.npy,840,840,turbulence,463,204,611,285
HS_H08_20190329_0610_34.445_108.75.npy,840,840,turbulence,198,288,525,407
HS_H08_20190329_0610_34.445_108.75.npy,840,840,turbulence,723,739,839,840
HS_H08_20190329_0620_34.445_108.75.npy,840,840,turbulence,474,202,644,294
HS_H08_20190329_0620_34.445_108.75.npy,840,840,turbulence,134,287,519,409
HS_H08_20190329_0620_34.445_108.75.npy,840,840,turbulence,741,752,840,840
HS_H08_20190329_0650_34.445_108.75.npy,840,840,turbulence,192,301,489,416
HS_H08_20190329_0650_34.445_108.75.npy,840,840,turbulence,467,193,625,314
HS_H08_20190401_0120_31.325_114.43.npy,840,840,turbulence,325,393,536,526
HS_H08_20190401_0130_31.325_114.43.npy,840,840,turbulence,324,410,565,532
HS_H08_20190401_0130_31.325_114.43.npy,840,840,turbulence,589,475,734,565
HS_H08_20190401_0140_31.325_114.43.npy,840,840,turbulence,336,416,548,525
HS_H08_20190401_0140_31.325_114.43.npy,840,840,turbulence,573,479,713,563
HS_H08_20190401_0150_31.325_114.43.npy,840,840,turbulence,355,417,569,526
HS_H08_20190401_0150_31.325_114.43.npy,840,840,turbulence,600,485,717,572
HS_H08_20190401_0210_31.325_114.43.npy,840,840,turbulence,394,414,600,526
HS_H08_20190401_0210_31.325_114.43.npy,840,840,turbulence,639,495,755,564
HS_H08_20190401_0220_31.325_114.43.npy,840,840,turbulence,638,502,755,573
HS_H08_20190401_0220_31.325_114.43.npy,840,840,turbulence,389,427,618,543
HS_H08_20190405_0430_31.86760896_106.4299728.npy,840,840,severe turbulence,401,437,716,509
HS_H08_20190405_0430_31.86760896_106.4299728.npy,840,840,turbulence,205,445,448,553
HS_H08_20190405_0510_31.86760896_106.4299728.npy,840,840,severe turbulence,445,441,702,504
HS_H08_20190405_0510_31.86760896_106.4299728.npy,840,840,turbulence,227,453,550,537
HS_H08_20190405_0510_31.86760896_106.4299728.npy,840,840,turbulence,99,426,238,473
HS_H08_20190405_0530_31.86760896_106.4299728.npy,840,840,severe turbulence,458,436,753,504
HS_H08_20190405_0530_31.86760896_106.4299728.npy,840,840,turbulence,213,447,597,543
HS_H08_20190405_0530_31.86760896_106.4299728.npy,840,840,turbulence,101,428,267,473
HS_H08_20190405_1930_31.718_118.105.npy,840,840,turbulence,159,394,479,477
HS_H08_20190405_1950_31.718_118.105.npy,840,840,turbulence,203,397,523,479
HS_H08_20190405_2010_31.718_118.105.npy,840,840,turbulence,265,391,555,467
HS_H08_20190405_2020_31.718_118.105.npy,840,840,turbulence,295,391,565,452
HS_H08_20190413_0210_22.0064_113.376.npy,840,840,severe turbulence,258,331,497,450
HS_H08_20190413_0210_22.0064_113.376.npy,840,840,severe turbulence,293,56,503,146
HS_H08_20190413_0220_22.0064_113.376.npy,840,840,severe turbulence,294,51,494,152
HS_H08_20190413_0220_22.0064_113.376.npy,840,840,severe turbulence,256,328,473,471
HS_H08_20190413_0230_22.0064_113.376.npy,840,840,severe turbulence,351,46,518,139
HS_H08_20190413_0230_22.0064_113.376.npy,840,840,severe turbulence,286,344,510,448
HS_H08_20190413_0250_22.0064_113.376.npy,840,840,severe turbulence,363,45,532,134
HS_H08_20190413_0250_22.0064_113.376.npy,840,840,severe turbulence,276,338,525,466
HS_H08_20190413_0310_22.0064_113.376.npy,840,840,severe turbulence,374,46,573,123
HS_H08_20190413_0310_22.0064_113.376.npy,840,840,severe turbulence,287,344,552,465
